,Timestamp,StimulusName,EventSource,GazeLeftx,GazeRightx,GazeLefty,GazeRighty,PupilLeft,PupilRight,FixationSeq,SaccadeSeq,Blink,GazeAOI
0,2476,Creampie,E,865.0,865.0,605.0,605.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
1,2478,Creampie,E,865.0,865.0,605.0,605.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
2,2478,Creampie,E,865.0,865.0,605.0,605.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
3,2480,Creampie,E,878.75,878.75,615.0,615.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
4,2482,Creampie,E,882.5,882.5,618.75,618.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
5,2483,Creampie,E,885.0,885.0,621.25,621.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
6,2484,Creampie,E,888.75,888.75,622.5,622.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
7,2485,Creampie,E,890.0,890.0,625.0,625.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
8,2486,Creampie,E,891.25,891.25,625.0,625.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
9,2487,Creampie,E,893.75,893.75,628.75,628.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
10,2488,Creampie,E,895.0,895.0,628.75,628.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
11,2489,Creampie,E,898.75,898.75,630.0,630.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
12,2490,Creampie,E,900.0,900.0,632.5,632.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
13,2491,Creampie,E,901.25,901.25,634.9999999999999,634.9999999999999,7.0,7.0,-1.0,-1.0,-1.0,-1.0
14,2492,Creampie,E,903.75,903.75,636.25,636.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
15,2493,Creampie,E,905.0,905.0,637.5,637.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
16,2494,Creampie,E,907.5,907.5,640.0,640.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
17,2495,Creampie,E,908.75,908.75,641.25,641.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
18,2498,Creampie,E,911.25,911.25,645.0,645.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
19,2499,Creampie,E,913.75,913.75,646.25,646.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
20,2499,Creampie,E,915.0,915.0,647.5000000000001,647.5000000000001,7.0,7.0,-1.0,-1.0,-1.0,-1.0
21,2500,Creampie,E,917.5,917.5,650.0,650.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
22,2501,Creampie,E,918.75,918.75,651.25,651.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
23,2502,Creampie,E,920.0,920.0,652.5,652.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
24,2503,Creampie,E,921.25,921.25,653.75,653.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
25,2505,Creampie,E,925.0,925.0,657.5,657.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
26,2506,Creampie,E,925.0,925.0,658.75,658.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
27,2507,Creampie,E,926.25,926.25,660.0,660.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
28,2508,Creampie,E,928.75,928.75,662.5,662.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
29,2509,Creampie,E,930.0,930.0,665.0,665.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
30,2510,Creampie,E,930.0,930.0,665.0,665.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
31,2511,Creampie,E,932.5,932.5,667.5,667.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
32,2512,Creampie,E,933.75,933.75,668.7499999999999,668.7499999999999,7.0,7.0,-1.0,-1.0,-1.0,-1.0
33,2513,Creampie,E,935.0,935.0,670.0,670.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
34,2514,Creampie,E,936.25,936.25,671.25,671.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
35,2515,Creampie,E,937.5,937.5,673.75,673.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
36,2516,Creampie,E,938.75,938.75,675.0,675.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
37,2517,Creampie,E,938.75,938.75,676.25,676.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
38,2518,Creampie,E,940.0,940.0,678.75,678.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
39,2519,Creampie,E,940.0,940.0,680.0,680.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
40,2520,Creampie,E,942.5,942.5,680.0,680.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
41,2521,Creampie,E,943.75,943.75,682.5,682.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
42,2522,Creampie,E,943.75,943.75,685.0,685.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
43,2523,Creampie,E,945.0,945.0,685.0,685.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
44,2524,Creampie,E,945.0,945.0,686.25,686.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
45,2525,Creampie,E,946.25,946.25,687.5,687.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
46,2526,Creampie,E,946.25,946.25,688.75,688.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
47,2527,Creampie,E,947.5,947.5,690.0,690.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
48,2528,Creampie,E,948.75,948.75,691.25,691.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
49,2529,Creampie,E,948.75,948.75,692.5,692.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
50,2530,Creampie,E,950.0,950.0,695.0,695.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
51,2531,Creampie,E,950.0,950.0,696.25,696.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
52,2532,Creampie,E,950.0,950.0,697.5,697.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
53,2533,Creampie,E,951.25,951.25,698.75,698.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
54,2534,Creampie,E,951.25,951.25,700.0,700.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
55,2536,Creampie,E,952.5,952.5,702.4999999999999,702.4999999999999,7.0,7.0,-1.0,-1.0,-1.0,-1.0
56,2537,Creampie,E,953.75,953.75,703.75,703.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
57,2538,Creampie,E,953.75,953.75,705.0,705.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
58,2539,Creampie,E,955.0,955.0,705.0,705.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
59,2540,Creampie,E,955.0,955.0,706.25,706.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
60,2541,Creampie,E,955.0,955.0,707.5,707.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
61,2542,Creampie,E,955.0,955.0,708.75,708.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
62,2543,Creampie,E,955.0,955.0,710.0,710.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
63,2544,Creampie,E,955.0,955.0,710.0,710.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
64,2545,Creampie,E,956.25,956.25,712.5,712.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
65,2547,Creampie,E,956.25,956.25,713.75,713.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
66,2548,Creampie,E,956.25,956.25,715.0000000000001,715.0000000000001,7.0,7.0,-1.0,-1.0,-1.0,-1.0
67,2549,Creampie,E,957.5,957.5,715.0000000000001,715.0000000000001,7.0,7.0,-1.0,-1.0,-1.0,-1.0
68,2550,Creampie,E,957.5,957.5,716.25,716.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
69,2551,Creampie,E,957.5,957.5,717.5,717.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
70,2552,Creampie,E,958.75,958.75,718.75,718.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
71,2553,Creampie,E,958.75,958.75,720.0,720.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
72,2554,Creampie,E,958.75,958.75,720.0,720.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
73,2555,Creampie,E,960.0,960.0,721.25,721.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
74,2556,Creampie,E,960.0,960.0,722.5,722.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
75,2557,Creampie,E,960.0,960.0,723.75,723.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
76,2559,Creampie,E,960.0,960.0,725.0,725.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
77,2560,Creampie,E,960.0,960.0,725.0,725.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
78,2561,Creampie,E,960.0,960.0,726.25,726.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
79,2562,Creampie,E,960.0,960.0,727.5,727.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
80,2563,Creampie,E,960.0,960.0,728.75,728.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
81,2564,Creampie,E,960.0,960.0,730.0,730.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
82,2566,Creampie,E,960.0,960.0,731.25,731.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
83,2567,Creampie,E,961.2499999999999,961.2499999999999,731.25,731.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
84,2568,Creampie,E,961.2499999999999,961.2499999999999,732.5,732.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
85,2569,Creampie,E,961.2499999999999,961.2499999999999,733.75,733.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
86,2570,Creampie,E,961.2499999999999,961.2499999999999,735.0,735.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
87,2572,Creampie,E,961.2499999999999,961.2499999999999,735.0,735.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
88,2573,Creampie,E,962.5000000000001,962.5000000000001,736.2499999999999,736.2499999999999,7.0,7.0,-1.0,-1.0,-1.0,-1.0
89,2575,Creampie,E,962.5000000000001,962.5000000000001,737.5,737.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
90,2577,Creampie,E,962.5000000000001,962.5000000000001,740.0,740.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
91,2580,Creampie,E,962.5000000000001,962.5000000000001,741.25,741.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
92,2580,Creampie,E,962.5000000000001,962.5000000000001,742.5,742.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
93,2582,Creampie,E,962.5000000000001,962.5000000000001,743.75,743.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
94,2583,Creampie,E,962.5000000000001,962.5000000000001,745.0,745.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
95,2585,Creampie,E,962.5000000000001,962.5000000000001,745.0,745.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
96,2586,Creampie,E,962.5000000000001,962.5000000000001,746.25,746.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
97,2587,Creampie,E,962.5000000000001,962.5000000000001,747.5,747.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
98,2589,Creampie,E,962.5000000000001,962.5000000000001,748.7500000000001,748.7500000000001,7.0,7.0,-1.0,-1.0,-1.0,-1.0
99,2590,Creampie,E,962.5000000000001,962.5000000000001,750.0,750.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
100,2592,Creampie,E,962.5000000000001,962.5000000000001,751.25,751.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
101,2594,Creampie,E,962.5000000000001,962.5000000000001,752.5,752.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
102,2595,Creampie,E,962.5000000000001,962.5000000000001,753.75,753.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
103,2597,Creampie,E,962.5000000000001,962.5000000000001,755.0,755.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
104,2599,Creampie,E,962.5000000000001,962.5000000000001,756.25,756.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
105,2601,Creampie,E,962.5000000000001,962.5000000000001,758.75,758.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
106,2603,Creampie,E,962.5000000000001,962.5000000000001,760.0,760.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
107,2604,Creampie,E,962.5000000000001,962.5000000000001,760.0,760.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
108,2605,Creampie,E,962.5000000000001,962.5000000000001,761.25,761.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
109,2607,Creampie,E,962.5000000000001,962.5000000000001,762.5,762.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
110,2608,Creampie,E,962.5000000000001,962.5000000000001,763.75,763.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
111,2610,Creampie,E,962.5000000000001,962.5000000000001,765.0,765.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
112,2612,Creampie,E,962.5000000000001,962.5000000000001,766.25,766.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
113,2615,Creampie,E,962.5000000000001,962.5000000000001,767.5,767.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
114,2616,Creampie,E,962.5000000000001,962.5000000000001,769.9999999999999,769.9999999999999,7.0,7.0,-1.0,-1.0,-1.0,-1.0
115,2618,Creampie,E,961.2499999999999,961.2499999999999,769.9999999999999,769.9999999999999,7.0,7.0,-1.0,-1.0,-1.0,-1.0
116,2619,Creampie,E,961.2499999999999,961.2499999999999,769.9999999999999,769.9999999999999,7.0,7.0,-1.0,-1.0,-1.0,-1.0
117,2620,Creampie,E,961.2499999999999,961.2499999999999,771.25,771.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
118,2622,Creampie,E,961.2499999999999,961.2499999999999,772.5,772.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
119,2623,Creampie,E,961.2499999999999,961.2499999999999,773.75,773.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
120,2624,Creampie,E,961.2499999999999,961.2499999999999,775.0,775.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
121,2626,Creampie,E,961.2499999999999,961.2499999999999,775.0,775.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
122,2628,Creampie,E,960.0,960.0,776.25,776.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
123,2630,Creampie,E,960.0,960.0,778.75,778.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
124,2632,Creampie,E,960.0,960.0,780.0,780.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
125,2634,Creampie,E,960.0,960.0,780.0,780.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
126,2635,Creampie,E,960.0,960.0,781.25,781.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
127,2637,Creampie,E,960.0,960.0,782.5000000000001,782.5000000000001,7.0,7.0,-1.0,-1.0,-1.0,-1.0
128,2639,Creampie,E,960.0,960.0,783.75,783.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
129,2640,Creampie,E,960.0,960.0,785.0,785.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
130,2642,Creampie,E,960.0,960.0,785.0,785.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
131,2643,Creampie,E,960.0,960.0,786.25,786.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
132,2645,Creampie,E,960.0,960.0,787.5,787.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
133,2647,Creampie,E,960.0,960.0,790.0,790.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
134,2649,Creampie,E,958.75,958.75,790.0,790.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
135,2651,Creampie,E,958.75,958.75,791.25,791.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
136,2652,Creampie,E,958.75,958.75,792.5,792.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
137,2654,Creampie,E,958.75,958.75,793.75,793.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
138,2655,Creampie,E,958.75,958.75,795.0,795.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
139,2656,Creampie,E,958.75,958.75,795.0,795.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
140,2657,Creampie,E,957.5,957.5,795.0,795.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
141,2658,Creampie,E,957.5,957.5,796.25,796.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
142,2659,Creampie,E,957.5,957.5,797.5,797.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
143,2661,Creampie,E,957.5,957.5,800.0,800.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
144,2662,Creampie,E,957.5,957.5,800.0,800.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
145,2664,Creampie,E,957.5,957.5,801.25,801.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
146,2665,Creampie,E,957.5,957.5,802.5,802.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
147,2667,Creampie,E,957.5,957.5,805.0,805.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
148,2668,Creampie,E,957.5,957.5,805.0,805.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
149,2670,Creampie,E,957.5,957.5,807.5,807.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
150,2671,Creampie,E,957.5,957.5,808.75,808.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
151,2673,Creampie,E,957.5,957.5,810.0,810.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
152,2674,Creampie,E,956.25,956.25,811.25,811.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
153,2675,Creampie,E,956.25,956.25,812.5,812.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
154,2676,Creampie,E,956.25,956.25,813.75,813.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
155,2677,Creampie,E,956.25,956.25,815.0,815.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
156,2679,Creampie,E,956.25,956.25,816.2500000000001,816.2500000000001,7.0,7.0,-1.0,-1.0,-1.0,-1.0
157,2680,Creampie,E,956.25,956.25,817.5,817.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
158,2681,Creampie,E,956.25,956.25,820.0,820.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
159,2682,Creampie,E,956.25,956.25,820.0,820.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
160,2683,Creampie,E,956.25,956.25,821.25,821.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
161,2684,Creampie,E,956.25,956.25,822.5,822.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
162,2685,Creampie,E,955.0,955.0,823.75,823.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
163,2686,Creampie,E,955.0,955.0,825.0,825.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
164,2687,Creampie,E,955.0,955.0,826.25,826.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
165,2688,Creampie,E,955.0,955.0,827.5,827.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
166,2689,Creampie,E,955.0,955.0,828.75,828.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
167,2690,Creampie,E,955.0,955.0,830.0,830.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
168,2691,Creampie,E,955.0,955.0,831.25,831.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
169,2692,Creampie,E,955.0,955.0,832.5,832.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
170,2693,Creampie,E,955.0,955.0,833.75,833.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
171,2694,Creampie,E,955.0,955.0,835.0,835.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
172,2695,Creampie,E,955.0,955.0,836.25,836.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
173,2696,Creampie,E,955.0,955.0,837.4999999999999,837.4999999999999,7.0,7.0,-1.0,-1.0,-1.0,-1.0
174,2697,Creampie,E,955.0,955.0,840.0,840.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
175,2698,Creampie,E,955.0,955.0,840.0,840.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
176,2699,Creampie,E,955.0,955.0,841.25,841.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
177,2700,Creampie,E,955.0,955.0,843.75,843.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
178,2701,Creampie,E,953.75,953.75,845.0,845.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
179,2702,Creampie,E,953.75,953.75,846.25,846.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
180,2703,Creampie,E,953.75,953.75,848.75,848.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
181,2705,Creampie,E,953.75,953.75,850.0000000000001,850.0000000000001,7.0,7.0,-1.0,-1.0,-1.0,-1.0
182,2728,Creampie,E,953.75,953.75,851.25,851.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
183,2728,Creampie,E,950.0,950.0,881.25,881.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
184,2748,Creampie,E,950.0,950.0,883.7500000000001,883.7500000000001,7.0,7.0,-1.0,-1.0,-1.0,-1.0
185,2748,Creampie,E,948.75,948.75,907.5,907.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
186,2749,Creampie,E,948.75,948.75,910.0,910.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
187,2750,Creampie,E,948.75,948.75,910.0,910.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
188,2751,Creampie,E,948.75,948.75,912.5,912.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
189,2752,Creampie,E,948.75,948.75,913.75,913.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
190,2754,Creampie,E,948.75,948.75,915.0,915.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
191,2755,Creampie,E,948.75,948.75,916.25,916.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
192,2757,Creampie,E,948.75,948.75,918.75,918.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
193,2759,Creampie,E,948.75,948.75,920.0,920.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
194,2760,Creampie,E,948.75,948.75,921.25,921.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
195,2761,Creampie,E,948.75,948.75,922.5,922.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
196,2763,Creampie,E,948.75,948.75,925.0,925.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
197,2764,Creampie,E,948.75,948.75,925.0,925.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
198,2770,Creampie,E,948.75,948.75,926.25,926.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
199,2770,Creampie,E,948.75,948.75,930.0,930.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
200,2772,Creampie,E,948.75,948.75,931.25,931.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
201,2773,Creampie,E,948.75,948.75,932.5,932.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
202,2774,Creampie,E,948.75,948.75,933.75,933.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
203,2775,Creampie,E,948.75,948.75,935.0,935.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
204,2776,Creampie,E,948.75,948.75,935.0,935.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
205,2777,Creampie,E,948.75,948.75,936.25,936.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
206,2779,Creampie,E,948.75,948.75,937.5,937.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
207,2780,Creampie,E,948.75,948.75,938.7499999999999,938.7499999999999,7.0,7.0,-1.0,-1.0,-1.0,-1.0
208,2781,Creampie,E,948.75,948.75,940.0,940.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
209,2783,Creampie,E,948.75,948.75,941.25,941.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
210,2785,Creampie,E,948.75,948.75,942.5,942.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
211,2786,Creampie,E,948.75,948.75,943.75,943.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
212,2787,Creampie,E,948.75,948.75,945.0,945.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
213,2789,Creampie,E,948.75,948.75,945.0,945.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
214,2790,Creampie,E,948.75,948.75,946.25,946.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
215,2791,Creampie,E,948.75,948.75,947.5,947.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
216,2796,Creampie,E,948.75,948.75,950.0,950.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
217,2797,Creampie,E,948.75,948.75,951.2500000000001,951.2500000000001,7.0,7.0,-1.0,-1.0,-1.0,-1.0
218,2797,Creampie,E,948.75,948.75,952.5,952.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
219,2799,Creampie,E,948.75,948.75,953.75,953.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
220,2800,Creampie,E,948.75,948.75,955.0,955.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
221,2802,Creampie,E,948.75,948.75,955.0,955.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
222,2802,Creampie,E,948.75,948.75,955.0,955.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
223,2802,Creampie,E,948.75,948.75,955.0,955.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
224,2803,Creampie,E,948.75,948.75,956.25,956.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
225,2804,Creampie,E,948.75,948.75,957.5,957.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
226,2809,Creampie,E,948.75,948.75,958.75,958.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
227,2809,Creampie,E,948.75,948.75,960.0,960.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
228,2810,Creampie,E,948.75,948.75,960.0,960.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
229,2812,Creampie,E,948.75,948.75,961.25,961.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
230,2813,Creampie,E,948.75,948.75,962.5,962.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
231,2815,Creampie,E,948.75,948.75,963.75,963.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
232,2817,Creampie,E,948.75,948.75,965.0,965.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
233,2820,Creampie,E,948.75,948.75,965.0,965.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
234,2822,Creampie,E,948.75,948.75,966.25,966.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
235,2823,Creampie,E,948.75,948.75,967.5,967.5,7.0,7.0,-1.0,-1.0,-1.0,-1.0
236,2827,Creampie,E,948.75,948.75,968.75,968.75,7.0,7.0,-1.0,-1.0,-1.0,-1.0
237,2830,Creampie,E,948.75,948.75,970.0,970.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
238,2835,Creampie,E,948.75,948.75,970.0,970.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0
239,2838,Creampie,E,948.75,948.75,971.25,971.25,7.0,7.0,-1.0,-1.0,-1.0,-1.0
